px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.84064	-11.5769	-2.61048	1.52002	-0.50286	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0681113
9.79815	-11.7287	-2.69191	1.45215	-0.576975	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.177814
9.80067	-11.8855	-2.85403	1.48014	-0.40512	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.643216
9.77214	-12.0455	-2.87985	1.44555	-0.426157	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.0157897
9.69368	-12.1714	-2.51095	1.29385	-0.799741	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	3.0345
9.6121	-12.3266	-2.61855	1.20518	-0.875683	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.213746
9.47134	-12.4431	-2.39056	0.952193	-1.46411	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	4.67367
9.37441	-12.5493	-2.42881	0.856695	-1.48783	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.0518603
9.34268	-12.6473	-2.35596	0.910802	-1.10286	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	1.54859
9.2538	-12.7468	-2.36986	0.845739	-1.10822	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.0110193
9.09409	-12.7956	-2.26309	0.560687	-1.78855	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	6.47823
8.91958	-12.8967	-2.52025	0.43501	-1.81779	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0.694115
8.81674	-12.9479	-2.45593	0.375917	-1.71761	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	0.176161
8.67505	-13.0065	-2.55694	0.292059	-1.69868	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.153604
8.54572	-13.044	-2.513	0.216684	-1.63745	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	0.0922223
8.37776	-13.096	-2.64541	0.144965	-1.58877	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.272816
8.26615	-13.1384	-2.38296	0.14397	-1.30073	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	1.6845
8.09861	-13.1853	-2.52784	0.101956	-1.23542	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.312621
7.95088	-13.1878	-2.60509	0.0105488	-1.31198	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.159749
7.78097	-13.2079	-2.70486	-0.0374563	-1.26451	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.145281
7.62896	-13.198	-2.70838	-0.10433	-1.25187	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.132876
7.46257	-13.198	-2.77597	-0.151011	-1.21108	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.100371
7.2753	-13.1312	-3.21215	-0.309704	-1.52535	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	2.89397
7.0759	-13.1033	-3.31363	-0.352977	-1.45027	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.273287
6.95626	-13.1127	-2.55364	-0.298964	-0.991889	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.28214
6.77732	-13.0993	-2.67434	-0.30472	-0.898406	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.290098
6.66034	-13.0995	-2.44731	-0.283802	-0.707685	6.69426	-13.3705	6.6	-13.15	-3.00475	0	1.83183
6.48844	-13.0985	-2.59201	-0.258429	-0.594313	6.42749	-13.1436	6.45	-13.15	-3.00472	0	0.472774
6.36646	-13.0667	-2.62173	-0.296155	-0.627108	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.28834
6.2425	-13.0341	-2.62084	-0.323197	-0.620681	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.0271758
6.10674	-12.9882	-2.68749	-0.368935	-0.667456	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.445513
5.96228	-12.9388	-2.70981	-0.397628	-0.652671	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.00913255
5.82295	-12.8798	-2.73636	-0.434478	-0.658917	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.0164184
5.66812	-12.8277	-2.78617	-0.4481	-0.618057	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0.0515538
5.52567	-12.7385	-3.00117	-0.527272	-0.759517	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.717012
5.40894	-12.6496	-2.94384	-0.590949	-0.800503	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.06921
5.27333	-12.547	-3.08485	-0.655321	-0.867339	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.300119
5.13117	-12.4484	-3.10587	-0.691324	-0.845368	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.0116025
5.01957	-12.3716	-2.85299	-0.709472	-0.759119	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.29635
4.93023	-12.2551	-2.80979	-0.785639	-0.822685	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.100409
4.80541	-12.1187	-3.15093	-0.8508	-0.897283	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.05854
4.72417	-11.9753	-3.11312	-0.937131	-0.967026	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.0966474
4.66713	-11.8705	-2.54932	-0.99357	-0.935292	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	2.80346
4.63087	-11.7445	-2.5065	-1.08926	-1.02007	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.163593
4.56115	-11.6127	-2.67736	-1.13969	-1.01099	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.291933
4.52446	-11.468	-2.67649	-1.22592	-1.06709	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0735673
4.4293	-11.2744	-3.41114	-1.23454	-0.951661	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	4.61985
4.40848	-11.0852	-3.4166	-1.33557	-1.04272	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.130828
4.47728	-10.9682	-2.39979	-1.54315	-1.40524	4.46178	-10.9843	4.45	-10.95	0	1.81804	9.64329
4.46211	-10.8486	-2.38138	-1.5955	-1.36043	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0448309
4.49343	-10.7513	-2.17688	-1.70665	-1.45528	4.60972	-11.1274	4.45	-10.75	0	1.81614	2.15287
4.48462	-10.6431	-2.14486	-1.7458	-1.3831	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.158406
4.42012	-10.4579	-3.02237	-1.58607	-0.77354	4.43099	-10.4242	4.45	-10.45	0	3.6396	11.1301
4.44101	-10.2815	-3.06557	-1.64674	-0.805052	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.0856808
4.48753	-10.1324	-2.87258	-1.75098	-0.959101	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.587163
4.53919	-9.96902	-2.91852	-1.82583	-0.998123	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.0594896
4.55732	-9.81413	-3.06748	-1.81829	-0.836623	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	0.577582
4.62009	-9.66016	-3.11605	-1.88284	-0.875091	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.05727
4.72801	-9.51828	-2.88751	-2.05252	-1.2282	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	2.41652
4.77373	-9.40695	-2.77323	-2.08782	-1.17528	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.246729
4.80572	-9.27631	-2.85567	-2.05208	-0.900987	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	1.03252
4.8998	-9.14733	-2.9181	-2.11771	-0.93236	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.127318
4.943	-8.99107	-3.05701	-2.04476	-0.544315	5.03379	-9.03255	5	-9	0.908384	2.72514	2.27757
5.03722	-8.83959	-3.09846	-2.08521	-0.560479	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.038021
5.16327	-8.72743	-2.9323	-2.22341	-0.899625	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	1.89479
5.25919	-8.61663	-2.88947	-2.2715	-0.89648	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0896826
5.31883	-8.48947	-2.86506	-2.21946	-0.5756	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	1.21516
5.42351	-8.3638	-2.8892	-2.25477	-0.580468	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.00969969
5.53467	-8.2478	-2.88828	-2.3038	-0.631732	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.0757963
5.64195	-8.1414	-2.86584	-2.34093	-0.635329	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0471708
5.75837	-8.03768	-2.86284	-2.38324	-0.650568	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.215116
5.8505	-7.94569	-2.77081	-2.41142	-0.642418	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.112696
5.95033	-7.84669	-2.73013	-2.41232	-0.52151	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0.290514
6.0576	-7.75125	-2.7098	-2.43935	-0.52022	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.00859517
6.11406	-7.61856	-2.60885	-2.30651	0.0193452	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	4.25359
6.23647	-7.48317	-2.74314	-2.30157	0.031109	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.207979
6.36796	-7.4106	-2.65638	-2.43909	-0.450674	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	3.3574
6.51379	-7.28669	-2.81166	-2.46461	-0.452437	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.261582
6.6517	-7.19551	-2.8756	-2.52823	-0.5858	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.255813
6.7643	-7.12533	-2.79114	-2.56439	-0.596588	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0872046
6.89343	-7.04272	-2.78809	-2.59292	-0.580523	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.0113731
7.04097	-6.95124	-2.85787	-2.62065	-0.566661	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.0671393
7.11798	-6.85007	-2.54074	-2.51947	-0.106684	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	3.56759
7.24078	-6.75566	-2.59189	-2.51831	-0.090318	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.0341649
7.33687	-6.65085	-2.52243	-2.45254	0.147543	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	0.887078
7.44956	-6.55179	-2.5628	-2.43905	0.158213	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.0196758
7.59804	-6.51476	-2.68184	-2.6196	-0.473469	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	5.59734
7.72988	-6.44223	-2.69356	-2.64696	-0.474858	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.0123683
7.83328	-6.37431	-2.51901	-2.63245	-0.330808	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.462489
7.95039	-6.31798	-2.49045	-2.65912	-0.346355	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.0380244
8.06487	-6.2518	-2.45347	-2.66492	-0.303518	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.0440745
8.20599	-6.16733	-2.55031	-2.6654	-0.266675	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.153795
8.34154	-6.09502	-2.6414	-2.68922	-0.312825	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.241483
8.50378	-5.98817	-2.8012	-2.67065	-0.23916	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.367417
8.60585	-5.88332	-2.55299	-2.57007	0.122366	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	2.19173
8.73649	-5.78155	-2.63547	-2.54302	0.16134	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.0950174
8.87951	-5.71489	-2.76402	-2.59849	-0.0439126	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.899388
9.03298	-5.59267	-2.91162	-2.56843	0.0140275	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.281263
9.14166	-5.48132	-2.76584	-2.49041	0.260171	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	0.961067
9.26236	-5.36852	-2.81212	-2.46072	0.285774	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.0892781
9.38126	-5.28097	-2.83564	-2.47661	0.17903	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.334443
9.47709	-5.22085	-2.69574	-2.48981	0.137589	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.240824
9.55655	-5.11578	-2.42779	-2.38072	0.496324	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	2.86625
9.65741	-4.99404	-2.50783	-2.33339	0.531849	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.125167
9.75473	-4.89657	-2.54388	-2.33244	0.429936	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.305022
9.85754	-4.77281	-2.61492	-2.29669	0.450751	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.0604765
9.95691	-4.66686	-2.64545	-2.29266	0.380843	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.0794817
10.0561	-4.5487	-2.6773	-2.26904	0.38595	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.0163646
10.2273	-4.47582	-2.94361	-2.45663	-0.282321	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.88114
10.3523	-4.3653	-2.96525	-2.46647	-0.272999	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.0178879
10.3461	-4.26631	-2.09768	-2.26372	0.4769	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	12.3878
10.4353	-4.12824	-2.2471	-2.20747	0.538414	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.31037
10.5407	-4.05256	-2.37033	-2.30566	0.112597	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	3.12384
10.64	-3.90642	-2.52327	-2.26953	0.165919	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.33162
10.7281	-3.78635	-2.5775	-2.25792	0.153731	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.400416
10.8361	-3.61393	-2.78	-2.21313	0.221054	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.490353
10.8823	-3.47013	-2.69478	-2.09144	0.55746	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	1.66711
10.9519	-3.3086	-2.8287	-2.03694	0.602593	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.285331
11.0638	-3.22259	-2.81902	-2.19095	-0.00443486	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.16951
11.1522	-3.08085	-2.86263	-2.18247	0.00773923	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.055167
11.1864	-2.95035	-2.58136	-2.06959	0.387295	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.66178
11.2577	-2.78876	-2.69439	-2.03059	0.419867	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.163997
11.1957	-2.58969	-2.48173	-1.63243	1.69718	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	24.1654
11.1876	-2.46272	-2.48658	-1.54014	1.70747	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.129123
11.2294	-2.45548	-1.74974	-1.66705	1.00701	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	7.60614
11.244	-2.28563	-1.97805	-1.60936	0.976147	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	1.04327
11.2862	-2.18897	-1.82959	-1.70535	0.476408	11.1623	-1.9797	11.3	-2	0.909855	2.72956	5.25331
11.3182	-1.99077	-2.16558	-1.69879	0.411651	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	1.52812
